timestamp,load
2022-01-02 22:35:00,6492.54
2022-01-02 22:40:00,6574.6
2022-01-02 22:45:00,6524.08
2022-01-02 22:50:00,6483.77
2022-01-02 22:55:00,6394.15
2022-01-02 23:00:00,6328.4
2022-01-02 23:05:00,6283.15
2022-01-02 23:10:00,6267.86
2022-01-02 23:15:00,6248.42
2022-01-02 23:20:00,6202.95
2022-01-02 23:25:00,6195.4
2022-01-02 23:30:00,6171.72
2022-01-02 23:35:00,6113.74
2022-01-02 23:40:00,6071.44
2022-01-02 23:45:00,6026.02
2022-01-02 23:50:00,6002.19
2022-01-02 23:55:00,5952.53
2022-01-03 00:00:00,5931.35
2022-01-03 00:05:00,5939.19
2022-01-03 00:10:00,5875.05
2022-01-03 00:15:00,5851.37
2022-01-03 00:20:00,5853.82
2022-01-03 00:25:00,5792.03
2022-01-03 00:30:00,5823.04
2022-01-03 00:35:00,5777.15
2022-01-03 00:40:00,5751.08
2022-01-03 00:45:00,5784.29
2022-01-03 00:50:00,5710.37
2022-01-03 00:55:00,5722.95
2022-01-03 01:00:00,5702.62
2022-01-03 01:05:00,5668.89
2022-01-03 01:10:00,5727.77
2022-01-03 01:15:00,5643.44
2022-01-03 01:20:00,5685.93
2022-01-03 01:25:00,5722.47
2022-01-03 01:30:00,5651.07
2022-01-03 01:35:00,5658.34
2022-01-03 01:40:00,5651.93
2022-01-03 01:45:00,5600.48
2022-01-03 01:50:00,5651.39
2022-01-03 01:55:00,5542.47
2022-01-03 02:00:00,5570.99
2022-01-03 02:05:00,5566.13
2022-01-03 02:10:00,5614.96
2022-01-03 02:15:00,5523.14
2022-01-03 02:20:00,5549.41
2022-01-03 02:25:00,5533.92
2022-01-03 02:30:00,5516.16
2022-01-03 02:35:00,5505.83
2022-01-03 02:40:00,5493.72
2022-01-03 02:45:00,5505.47
2022-01-03 02:50:00,5501.96
2022-01-03 02:55:00,5462.84
2022-01-03 03:00:00,5482.51
2022-01-03 03:05:00,5477.73
2022-01-03 03:10:00,5443.52
2022-01-03 03:15:00,5505.42
2022-01-03 03:20:00,5446.77
2022-01-03 03:25:00,5479.17
2022-01-03 03:30:00,5436.99
2022-01-03 03:35:00,5410.8
2022-01-03 03:40:00,5471.27
2022-01-03 03:45:00,5468.81
2022-01-03 03:50:00,5514.65
2022-01-03 03:55:00,5465.38
2022-01-03 04:00:00,5441.55
2022-01-03 04:05:00,5464.62
2022-01-03 04:10:00,5501.83
2022-01-03 04:15:00,5527.98
2022-01-03 04:20:00,5525.01
2022-01-03 04:25:00,5518.2
2022-01-03 04:30:00,5481.8
2022-01-03 04:35:00,5502.41
2022-01-03 04:40:00,5490.98
2022-01-03 04:45:00,5515.45
2022-01-03 04:50:00,5501.47
2022-01-03 04:55:00,5459.31
2022-01-03 05:00:00,5472.9
2022-01-03 05:05:00,5510.98
2022-01-03 05:10:00,5573.66
2022-01-03 05:15:00,5519.25
2022-01-03 05:20:00,5507.96
2022-01-03 05:25:00,5538.17
2022-01-03 05:30:00,5478.29
2022-01-03 05:35:00,5462.6
2022-01-03 05:40:00,5438.55
2022-01-03 05:45:00,5484.37
2022-01-03 05:50:00,5444.73
2022-01-03 05:55:00,5342.22
2022-01-03 06:00:00,5363.02
2022-01-03 06:05:00,5331.76
2022-01-03 06:10:00,5335.95
2022-01-03 06:15:00,5365.74
2022-01-03 06:20:00,5339.39
2022-01-03 06:25:00,5278.55
2022-01-03 06:30:00,5278.95
